id_recorrido,duracion_recorrido,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,long_estacion_origen,lat_estacion_origen,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,long_estacion_destino,lat_estacion_destino,id_usuario,modelo_bicicleta
7737009BAEcobici,1658,2020-05-18 13:06:42 UTC,33BAEcobici,033 - Facultad de Medicina,Pres. José Evaristo Uriburu 987,-58.3989807,-34.5970909,2020-05-18 13:34:20 UTC,175BAEcobici,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,211329BAEcobici,ICONIC
7736832BAEcobici,833,2020-05-18 11:33:20 UTC,353BAEcobici,237 - Madero Office,"367 Sanchez De Thompson, Mariquita",-58.364695,-34.599036,2020-05-18 11:47:13 UTC,444BAEcobici,061-Ministerio de Economia,"Balcarce e Yrigoyen, Hipolito Av.",-58.370716,-34.608936,375284BAEcobici,ICONIC
7736640BAEcobici,355,2020-05-18 09:33:14 UTC,32BAEcobici,032 - Catedral,67 San Martin,-58.3735984,-34.6072074,2020-05-18 09:39:09 UTC,55BAEcobici,055 - Bouchard,Viamonte 101,-58.36966404,-34.5994122,375284BAEcobici,ICONIC
7736725BAEcobici,928,2020-05-18 10:26:20 UTC,215BAEcobici,113 - Guatemala,Guatemala 4773,-58.424996,-34.585878,2020-05-18 10:41:48 UTC,213BAEcobici,136 - Acevedo,Acevedo y Padilla,-58.442685,-34.599659,696BAEcobici,ICONIC
7738166BAEcobici,1206,2020-05-18 21:57:45 UTC,84BAEcobici,084 - Lavalle,Ayacucho 595,-58.3955144,-34.6023203,2020-05-18 22:17:51 UTC,29BAEcobici,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,647418BAEcobici,ICONIC
7737832BAEcobici,526,2020-05-18 18:10:23 UTC,193BAEcobici,193 - ARENALES Y AGUERO,Arenales y Aguero,-58.4061652,-34.5908626,2020-05-18 18:19:09 UTC,25BAEcobici,025 - Plaza Guemes,"Salguero, Jeronimo & Mansilla, Lucio Norberto, General",-58.4161178,-34.5894269,5368BAEcobici,ICONIC
7737337BAEcobici,1574,2020-05-18 15:11:40 UTC,172BAEcobici,172 - BRASIL,BRASIL&DEFENSA,-58.371082,-34.625426,2020-05-18 15:37:54 UTC,135BAEcobici,135 - MARCELO T. DE ALVEAR,902 Esmeralda,-58.3787856,-34.5972818,46008BAEcobici,ICONIC
7737264BAEcobici,1728,2020-05-18 14:47:08 UTC,3BAEcobici,003 - ADUANA,Moreno & Av Paseo Colon,-58.3682604,-34.611032,2020-05-18 15:15:56 UTC,120BAEcobici,120 - HOSPITAL RAMOS MEJIA,3084 Agrelo,-58.4092876,-34.617509,37062BAEcobici,ICONIC
7738121BAEcobici,835,2020-05-18 21:11:58 UTC,75BAEcobici,075 - Plaza Primero de Mayo,238 Pichincha,-58.3989871,-34.6122976,2020-05-18 21:25:53 UTC,144BAEcobici,144 - PUEYRREDÓN,684 Boulogne Sur Mer & Tucuman,-58.4060944,-34.6018744,328122BAEcobici,ICONIC
7737959BAEcobici,230,2020-05-18 19:07:40 UTC,94BAEcobici,094 - GÚZMAN,Av Guzman 129 & Leiva,-58.449652,-34.591511,2020-05-18 19:11:30 UTC,104BAEcobici,104 - Federico Lacroze,Av. Guzman 1100 & Av. Corrientes,-58.455212,-34.587617,665487BAEcobici,ICONIC
7736890BAEcobici,1207,2020-05-18 12:04:20 UTC,197BAEcobici,197 - PLAZA CIUDAD DE UDINE,Mercedes 1480,-58.493044,-34.620998,2020-05-18 12:24:27 UTC,93BAEcobici,093 - CARLOS CALVO,Sarandi 1010,-58.3944635,-34.620798,665496BAEcobici,ICONIC
7737598BAEcobici,1187,2020-05-18 16:45:50 UTC,247BAEcobici,282 - Tronador,Triunvirato Av. & Tronador,-58.466494,-34.5838957,2020-05-18 17:05:37 UTC,247BAEcobici,282 - Tronador,Triunvirato Av. & Tronador,-58.466494,-34.5838957,171877BAEcobici,ICONIC
7737901BAEcobici,254,2020-05-18 18:32:57 UTC,275BAEcobici,256 - PLAZA NORUEGA,Amenabar y Mendoza,-58.459148,-34.562396,2020-05-18 18:37:11 UTC,258BAEcobici,336 - La Pampa,La Pampa 2512 & Ciudad de la Paz,-58.455334,-34.565521,191579BAEcobici,ICONIC
7736466BAEcobici,997,2020-05-18 08:17:36 UTC,258BAEcobici,336 - La Pampa,La Pampa 2512 & Ciudad de la Paz,-58.455334,-34.565521,2020-05-18 08:34:13 UTC,158BAEcobici,158 - VILLARROEL,1321 Villarroel & Humboldt CABA,-58.4450697,-34.592735,109061BAEcobici,ICONIC
7736845BAEcobici,3713,2020-05-18 11:42:39 UTC,436BAEcobici,253 - Plaza Colegiales,Matienzo y freire,-58.4450299,-34.5782972,2020-05-18 12:44:32 UTC,20BAEcobici,020 - Distrito Audiovisual,Zapiola & Dorrego,-58.4417756,-34.5798619,131187BAEcobici,ICONIC
7736596BAEcobici,227,2020-05-18 09:14:47 UTC,441BAEcobici,016 - Legislatura,"169 Peru & Roca, Julio A., Presidente Diagonal Sur Av.",-58.3748,-34.609801,2020-05-18 09:18:34 UTC,3BAEcobici,003 - ADUANA,Moreno & Av Paseo Colon,-58.3682604,-34.611032,16499BAEcobici,ICONIC
7736971BAEcobici,189,2020-05-18 12:44:51 UTC,98BAEcobici,037- CLAUDIA PÍA BRAUDACCO,Esmeralda y Rivadavia,-58.3779002,-34.6081643,2020-05-18 12:48:00 UTC,24BAEcobici,024 - ALSINA,Adolfo Alsina& Bernardo De Irigoyen,-58.3808943,-34.610583,16499BAEcobici,ICONIC
7736232BAEcobici,623,2020-05-18 03:10:11 UTC,6BAEcobici,006 - Parque Lezama,"Avenida Martin Garcia, 295",-58.369758,-34.628526,2020-05-18 03:20:34 UTC,175BAEcobici,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,340701BAEcobici,ICONIC
7736869BAEcobici,1598,2020-05-18 11:51:04 UTC,26BAEcobici,026 - JUANA MANSO I,"Manso Juana & De La Barra, Emma",-58.3638723,-34.600752,2020-05-18 12:17:42 UTC,110BAEcobici,110 - Guardia Vieja,3620 Guarda Vieja,-58.415434,-34.601738,157417BAEcobici,ICONIC
7737354BAEcobici,954,2020-05-18 15:19:38 UTC,231BAEcobici,384 - PLAZA BENITO NAZAR,"Virasoro, Valentin & Figueroa, D Apolinario, Coronel",-58.445897,-34.605109,2020-05-18 15:35:32 UTC,82BAEcobici,082 - HOSPITAL ITALIANO,394 Rawson & Potosi,-58.4263947,-34.6078917,130170BAEcobici,ICONIC
7738245BAEcobici,777,2020-05-18 23:49:07 UTC,236BAEcobici,254 - Plaza Rafael Hernandez,Vuelta de Obligado 2004,-58.455166,-34.562161,2020-05-19 00:02:04 UTC,58BAEcobici,058 - Ministro Carranza,Santa Fe Av. & Dorrego,-58.4346883,-34.5752773,123043BAEcobici,ICONIC
7737391BAEcobici,932,2020-05-18 15:31:46 UTC,58BAEcobici,058 - Ministro Carranza,Santa Fe Av. & Dorrego,-58.4346883,-34.5752773,2020-05-18 15:47:18 UTC,236BAEcobici,254 - Plaza Rafael Hernandez,Vuelta de Obligado 2004,-58.455166,-34.562161,123043BAEcobici,ICONIC
7736802BAEcobici,904,2020-05-18 11:17:11 UTC,85BAEcobici,085 - AGUERO,"Aguero & Mansilla, Lucio Norberto, General",-58.4091784,-34.5948057,2020-05-18 11:32:15 UTC,130BAEcobici,130 - RETIRO II,"Ramos Mejia, Av Dr Jose Maria & Av. Del Libertador",-58.3745419,-34.5921056,556675BAEcobici,ICONIC
7736930BAEcobici,1321,2020-05-18 12:16:29 UTC,71BAEcobici,071 - CERRITO,Libertad & lavalle,-58.3833559,-34.6026673,2020-05-18 12:38:30 UTC,132BAEcobici,132 - CORRIENTES,Reconquista & Corrientes Av.,-58.372763,-34.6033685,665536BAEcobici,ICONIC
7737450BAEcobici,870,2020-05-18 15:57:12 UTC,359BAEcobici,250 - Fleni,2292 Montañeses,-58.450479,-34.555602,2020-05-18 16:11:42 UTC,364BAEcobici,381 - Matienzo Y Arce,"1798 Matienzo, Benjamin, Teniente",-58.43447,-34.568693,266411BAEcobici,ICONIC
7737498BAEcobici,891,2020-05-18 16:08:28 UTC,194BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,3997 TTE. GENERAL JUAN DOMINGO PERON,-58.4224635,-34.6060758,2020-05-18 16:23:19 UTC,74BAEcobici,074 - INSTITUTO  LELOIR,Juana De Ibarbourou & Av Patricias Argentinas,-58.43454,-34.60439,219392BAEcobici,ICONIC
7737588BAEcobici,1147,2020-05-18 16:41:00 UTC,261BAEcobici,272 - Plaza Bruno Giordano,Bruno Giordano&Neuquen,-58.440584,-34.616151,2020-05-18 17:00:07 UTC,254BAEcobici,276 - PRIMERA JUNTA,Av. Rivadavia & Del Barco Centenera,-58.441607,-34.620717,219392BAEcobici,ICONIC
7737661BAEcobici,924,2020-05-18 17:05:54 UTC,190BAEcobici,190 - JUNCAL,"Juncal & Salguero, Jeronimo",-58.4111136,-34.5850763,2020-05-18 17:21:18 UTC,14BAEcobici,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,245938BAEcobici,ICONIC
7736485BAEcobici,2232,2020-05-18 08:28:23 UTC,242BAEcobici,103 - MALBA,3051 San Martin De Tours,-58.403214,-34.57716,2020-05-18 09:05:35 UTC,441BAEcobici,016 - Legislatura,"169 Peru & Roca, Julio A., Presidente Diagonal Sur Av.",-58.3748,-34.609801,594832BAEcobici,ICONIC
7736784BAEcobici,1852,2020-05-18 11:04:17 UTC,358BAEcobici,249 - Balbín,2519 Conesa,-58.465586,-34.561486,2020-05-18 11:35:09 UTC,161BAEcobici,161 - Humahuaca,3912 Humahuaca,-58.4196761,-34.6020779,71367BAEcobici,ICONIC
7737306BAEcobici,950,2020-05-18 14:59:57 UTC,146BAEcobici,146 - Hospital Francés,"3024 Calvo, Carlos",-58.4078419,-34.6221118,2020-05-18 15:15:47 UTC,441BAEcobici,016 - Legislatura,"169 Peru & Roca, Julio A., Presidente Diagonal Sur Av.",-58.3748,-34.609801,84711BAEcobici,ICONIC
7737639BAEcobici,999,2020-05-18 16:58:15 UTC,146BAEcobici,146 - Hospital Francés,"3024 Calvo, Carlos",-58.4078419,-34.6221118,2020-05-18 17:14:54 UTC,295BAEcobici,392 - Calasanz,San Jose De Calasanz & Valle,-58.437683,-34.624802,138126BAEcobici,ICONIC
7736319BAEcobici,254,2020-05-18 06:30:42 UTC,258BAEcobici,336 - La Pampa,La Pampa 2512 & Ciudad de la Paz,-58.455334,-34.565521,2020-05-18 06:34:56 UTC,236BAEcobici,254 - Plaza Rafael Hernandez,Vuelta de Obligado 2004,-58.455166,-34.562161,181879BAEcobici,ICONIC
7737409BAEcobici,1427,2020-05-18 15:41:56 UTC,64BAEcobici,064 - RIOBAMBA,Riobamba 1264 & Juncal,-58.3941087,-34.5936508,2020-05-18 16:05:43 UTC,189BAEcobici,189 - POSADAS,1350 Posadas,-58.3852113,-34.5886889,558276BAEcobici,ICONIC
7737033BAEcobici,1685,2020-05-18 13:15:11 UTC,21BAEcobici,021 - Parque Patricios,Iguazu & Uspallata,-58.406432,-34.640111,2020-05-18 13:43:16 UTC,343BAEcobici,219 - Parque Chacabuco 2 / off line,Av. Asamblea & Faraday,-58.4411639,-34.6357272,186146BAEcobici,ICONIC
7737244BAEcobici,1661,2020-05-18 14:37:16 UTC,120BAEcobici,120 - HOSPITAL RAMOS MEJIA,3084 Agrelo,-58.4092876,-34.617509,2020-05-18 15:04:57 UTC,182BAEcobici,182 - RAVIGNANI Y GUATEMALA,"2185 Ravignani, Emilio, Dr. & Guatemala",-58.4352466,-34.5780479,290030BAEcobici,ICONIC
7736991BAEcobici,918,2020-05-18 12:59:27 UTC,255BAEcobici,374 - Puan,Yerbal 1290,-58.448547,-34.622092,2020-05-18 13:14:45 UTC,82BAEcobici,082 - HOSPITAL ITALIANO,394 Rawson & Potosi,-58.4263947,-34.6078917,665560BAEcobici,ICONIC
7737941BAEcobici,761,2020-05-18 18:56:55 UTC,118BAEcobici,118 - MEXICO,Saavedra & Mexico,-58.4026531,-34.6170196,2020-05-18 19:09:36 UTC,144BAEcobici,144 - PUEYRREDÓN,684 Boulogne Sur Mer & Tucuman,-58.4060944,-34.6018744,5379BAEcobici,ICONIC
7736831BAEcobici,809,2020-05-18 11:33:11 UTC,94BAEcobici,094 - GÚZMAN,Av Guzman 129 & Leiva,-58.449652,-34.591511,2020-05-18 11:46:40 UTC,205BAEcobici,125 - F.J.Santamaria de Oro,F.J.Santamaria de Oro & Guatemala,-58.428016,-34.583323,664860BAEcobici,ICONIC
7737768BAEcobici,3819,2020-05-18 17:45:30 UTC,85BAEcobici,085 - AGUERO,"Aguero & Mansilla, Lucio Norberto, General",-58.4091784,-34.5948057,2020-05-18 18:49:09 UTC,441BAEcobici,016 - Legislatura,"169 Peru & Roca, Julio A., Presidente Diagonal Sur Av.",-58.3748,-34.609801,38749BAEcobici,ICONIC
7737684BAEcobici,1492,2020-05-18 17:16:18 UTC,181BAEcobici,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.4120072,-34.5926649,2020-05-18 17:41:10 UTC,14BAEcobici,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,406405BAEcobici,ICONIC
7737669BAEcobici,1203,2020-05-18 17:10:05 UTC,247BAEcobici,282 - Tronador,Triunvirato Av. & Tronador,-58.466494,-34.5838957,2020-05-18 17:30:08 UTC,241BAEcobici,348 - Villa del Parque,"Gutierrez, Ricardo 3105",-58.494123,-34.600874,134688BAEcobici,ICONIC
7737426BAEcobici,462,2020-05-18 15:47:41 UTC,361BAEcobici,258 - Plaza J.J. Paso,1399 Moldes,-58.453608,-34.569187,2020-05-18 15:55:23 UTC,426BAEcobici,396 - PLAZA ALBERTI,Arcos & Roosevelt Franklin D.,-58.458538,-34.555081,412069BAEcobici,ICONIC
7736837BAEcobici,669,2020-05-18 11:37:15 UTC,184BAEcobici,184 - Pedro Echague,Pedro Echague 1878 & Combate De Los Pozos,-58.3913419,-34.6306129,2020-05-18 11:48:24 UTC,91BAEcobici,091 - Pasco,708 Pasco & Chile,-58.397602,-34.6174482,90509BAEcobici,ICONIC
7736556BAEcobici,475,2020-05-18 08:55:27 UTC,387BAEcobici,278 - Donato Alvarez,"1540 Garcia, Juan Agustin",-58.465568,-34.602028,2020-05-18 09:03:22 UTC,262BAEcobici,349 - Plaza Saenz Peña,Andres Lamas&Remedios Escalada de San Martin,-58.467477,-34.60976,365226BAEcobici,ICONIC
7738089BAEcobici,483,2020-05-18 20:33:05 UTC,262BAEcobici,349 - Plaza Saenz Peña,Andres Lamas&Remedios Escalada de San Martin,-58.467477,-34.60976,2020-05-18 20:41:08 UTC,387BAEcobici,278 - Donato Alvarez,"1540 Garcia, Juan Agustin",-58.465568,-34.602028,365226BAEcobici,ICONIC
7736702BAEcobici,790,2020-05-18 10:09:09 UTC,85BAEcobici,085 - AGUERO,"Aguero & Mansilla, Lucio Norberto, General",-58.4091784,-34.5948057,2020-05-18 10:22:19 UTC,171BAEcobici,171 - Pasteur,519 Pasteur,-58.3997553,-34.6032813,231005BAEcobici,ICONIC
7738023BAEcobici,1178,2020-05-18 19:40:05 UTC,242BAEcobici,103 - MALBA,3051 San Martin De Tours,-58.403214,-34.57716,2020-05-18 19:59:43 UTC,171BAEcobici,171 - Pasteur,519 Pasteur,-58.3997553,-34.6032813,90867BAEcobici,ICONIC
7736360BAEcobici,802,2020-05-18 07:10:50 UTC,84BAEcobici,084 - Lavalle,Ayacucho 595,-58.3955144,-34.6023203,2020-05-18 07:24:12 UTC,242BAEcobici,103 - MALBA,3051 San Martin De Tours,-58.403214,-34.57716,90867BAEcobici,ICONIC
7737870BAEcobici,1712,2020-05-18 18:22:13 UTC,308BAEcobici,251 - Solar de la Abadía,Maure 1819,-58.436752,-34.567633,2020-05-18 18:50:45 UTC,277BAEcobici,292 - PLAZA BOLIVIA,Olleros Av. & Del Libertador Av.,-58.436115,-34.563539,665590BAEcobici,ICONIC
7737972BAEcobici,980,2020-05-18 19:11:45 UTC,23BAEcobici,023 - Suipacha,Suipacha & Viamonte,-58.379836,-34.600139,2020-05-18 19:28:05 UTC,242BAEcobici,103 - MALBA,3051 San Martin De Tours,-58.403214,-34.57716,9244BAEcobici,ICONIC
7737897BAEcobici,884,2020-05-18 18:30:35 UTC,13BAEcobici,013 - ONCE,Av. Pueyrredon & Av. Rivadavia,-58.406,-34.61009,2020-05-18 18:45:19 UTC,39BAEcobici,039 - CONGRESO II,Rivadavia Av. & Parana,-58.3876925,-34.6092213,9255BAEcobici,ICONIC
7736787BAEcobici,815,2020-05-18 11:11:57 UTC,241BAEcobici,348 - Villa del Parque,"Gutierrez, Ricardo 3105",-58.494123,-34.600874,2020-05-18 11:25:32 UTC,318BAEcobici,285 - ESPINOSA,1785 Espinosa,-58.457317,-34.603936,373306BAEcobici,ICONIC
7737958BAEcobici,1527,2020-05-18 19:07:36 UTC,186BAEcobici,186 - MANZANA 66,2875 Moreno,-58.4064415,-34.6136356,2020-05-18 19:33:03 UTC,254BAEcobici,276 - PRIMERA JUNTA,Av. Rivadavia & Del Barco Centenera,-58.441607,-34.620717,276669BAEcobici,ICONIC
7738071BAEcobici,1240,2020-05-18 20:15:19 UTC,241BAEcobici,348 - Villa del Parque,"Gutierrez, Ricardo 3105",-58.494123,-34.600874,2020-05-18 20:35:59 UTC,449BAEcobici,352 - San Jose de Flores,Avenida Rivadavia y Fray Cayetano,-58.463251,-34.629083,303448BAEcobici,ICONIC
7737086BAEcobici,638,2020-05-18 13:41:22 UTC,197BAEcobici,197 - PLAZA CIUDAD DE UDINE,Mercedes 1480,-58.493044,-34.620998,2020-05-18 13:52:00 UTC,254BAEcobici,276 - PRIMERA JUNTA,Av. Rivadavia & Del Barco Centenera,-58.441607,-34.620717,121034BAEcobici,ICONIC
7737187BAEcobici,630,2020-05-18 14:13:29 UTC,432BAEcobici,187 - Jose Maria Moreno,141 Jose Maria Moreno,-58.435801,-34.619879,2020-05-18 14:23:59 UTC,197BAEcobici,197 - PLAZA CIUDAD DE UDINE,Mercedes 1480,-58.493044,-34.620998,121034BAEcobici,ICONIC
7736325BAEcobici,418,2020-05-18 06:40:01 UTC,86BAEcobici,086 - SAAVEDRA,1019 Saavedra,-58.4016808,-34.6212681,2020-05-18 06:46:59 UTC,199BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,3568 Estados Unidos & Boedo Av.,-58.4160137,-34.6222601,173418BAEcobici,ICONIC
7736584BAEcobici,1535,2020-05-18 09:08:39 UTC,263BAEcobici,270 - PLAZA DEL ANGEL GRIS,Calcena & Avellaneda Av.,-58.457555,-34.622003,2020-05-18 09:34:14 UTC,213BAEcobici,136 - Acevedo,Acevedo y Padilla,-58.442685,-34.599659,665606BAEcobici,ICONIC
7738129BAEcobici,323,2020-05-18 21:17:08 UTC,165BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,Dr Tomas Manuel De  Anchorena &  Jose A. Cabrera,-58.407614,-34.597048,2020-05-18 21:22:31 UTC,54BAEcobici,054 - Acuña de Figueroa,Lavalle 4015,-58.4220694,-34.5982097,50129BAEcobici,ICONIC
7736773BAEcobici,714,2020-05-18 10:59:47 UTC,193BAEcobici,193 - ARENALES Y AGUERO,Arenales y Aguero,-58.4061652,-34.5908626,2020-05-18 11:11:41 UTC,328BAEcobici,043 - Plaza Houssay,"Cordoba Av. & Uriburu Jose E., Pres.",-58.397354,-34.598549,17335BAEcobici,ICONIC
7736269BAEcobici,1203,2020-05-18 05:47:53 UTC,117BAEcobici,117 - HUMBERTO 1°,Peru  1016,-58.3741759,-34.6201008,2020-05-18 06:07:56 UTC,162BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,80 Larrea,-58.401924,-34.608985,665609BAEcobici,ICONIC
7736449BAEcobici,131,2020-05-18 08:08:03 UTC,87BAEcobici,087 - Guayaquil,Guayaquil & Doblas,-58.4314942,-34.619845,2020-05-18 08:10:14 UTC,87BAEcobici,087 - Guayaquil,Guayaquil & Doblas,-58.4314942,-34.619845,152142BAEcobici,ICONIC
7736560BAEcobici,525,2020-05-18 08:57:40 UTC,190BAEcobici,190 - JUNCAL,"Juncal & Salguero, Jeronimo",-58.4111136,-34.5850763,2020-05-18 09:06:25 UTC,205BAEcobici,125 - F.J.Santamaria de Oro,F.J.Santamaria de Oro & Guatemala,-58.428016,-34.583323,60601BAEcobici,ICONIC
7738225BAEcobici,481,2020-05-18 23:21:58 UTC,215BAEcobici,113 - Guatemala,Guatemala 4773,-58.424996,-34.585878,2020-05-18 23:29:59 UTC,190BAEcobici,190 - JUNCAL,"Juncal & Salguero, Jeronimo",-58.4111136,-34.5850763,60601BAEcobici,ICONIC
7737580BAEcobici,671,2020-05-18 16:39:41 UTC,180BAEcobici,180 - CASTRO Y MEXICO,680 Castro & Mexico CABA,-58.420492,-34.619775,2020-05-18 16:50:52 UTC,254BAEcobici,276 - PRIMERA JUNTA,Av. Rivadavia & Del Barco Centenera,-58.441607,-34.620717,665613BAEcobici,ICONIC
7736612BAEcobici,455,2020-05-18 09:22:06 UTC,204BAEcobici,167 - Hipólito Yrigoyen,"4300 Yrigoyen, Hipolito Av.",-58.427818,-34.614948,2020-05-18 09:29:41 UTC,180BAEcobici,180 - CASTRO Y MEXICO,680 Castro & Mexico CABA,-58.420492,-34.619775,665613BAEcobici,ICONIC
7737822BAEcobici,1192,2020-05-18 18:07:53 UTC,236BAEcobici,254 - Plaza Rafael Hernandez,Vuelta de Obligado 2004,-58.455166,-34.562161,2020-05-18 18:27:45 UTC,361BAEcobici,258 - Plaza J.J. Paso,1399 Moldes,-58.453608,-34.569187,285334BAEcobici,ICONIC
7737663BAEcobici,1171,2020-05-18 17:06:10 UTC,329BAEcobici,100 - Plaza Gurruchaga,1078 Gurruchaga,-58.435187,-34.593141,2020-05-18 17:25:41 UTC,171BAEcobici,171 - Pasteur,519 Pasteur,-58.3997553,-34.6032813,665621BAEcobici,ICONIC
7736709BAEcobici,1686,2020-05-18 10:17:12 UTC,162BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,80 Larrea,-58.401924,-34.608985,2020-05-18 10:45:18 UTC,329BAEcobici,100 - Plaza Gurruchaga,1078 Gurruchaga,-58.435187,-34.593141,665621BAEcobici,ICONIC
7736815BAEcobici,1005,2020-05-18 11:24:43 UTC,174BAEcobici,174 - MINISTERIO DE EDUCACION,Marcelo T. de Alvear & Rodriguez Peña,-58.391768,-34.597225,2020-05-18 11:41:28 UTC,216BAEcobici,059 - Coronel Diaz,Guemes 3330 & Coronel Diaz,-58.411493,-34.589968,27848BAEcobici,ICONIC
7736756BAEcobici,1166,2020-05-18 10:47:46 UTC,181BAEcobici,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.4120072,-34.5926649,2020-05-18 11:07:12 UTC,27BAEcobici,027 - Montevideo,Cordoba Av. & Montevideo,-58.3900887,-34.599068,27848BAEcobici,ICONIC
7736599BAEcobici,4114,2020-05-18 09:15:47 UTC,433BAEcobici,273 - Plazoleta Colombia,1619 Brandsen,-58.373726,-34.637697,2020-05-18 10:24:21 UTC,121BAEcobici,121 - YATAY,925 Yatay& Humahuaca,-58.4285093,-34.6011732,280515BAEcobici,ICONIC
7737953BAEcobici,360,2020-05-18 19:02:57 UTC,85BAEcobici,085 - AGUERO,"Aguero & Mansilla, Lucio Norberto, General",-58.4091784,-34.5948057,2020-05-18 19:08:57 UTC,96BAEcobici,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,16145BAEcobici,ICONIC
7737085BAEcobici,1240,2020-05-18 13:39:22 UTC,204BAEcobici,167 - Hipólito Yrigoyen,"4300 Yrigoyen, Hipolito Av.",-58.427818,-34.614948,2020-05-18 14:00:02 UTC,162BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,80 Larrea,-58.401924,-34.608985,401183BAEcobici,ICONIC
7737437BAEcobici,1166,2020-05-18 15:50:27 UTC,75BAEcobici,075 - Plaza Primero de Mayo,238 Pichincha,-58.3989871,-34.6122976,2020-05-18 16:09:53 UTC,134BAEcobici,134 - SOLDADO DE LA FRONTERA,Soldado de la Frontera 4999,-58.4659,-34.68294,111504BAEcobici,ICONIC
7736443BAEcobici,841,2020-05-18 08:06:04 UTC,247BAEcobici,282 - Tronador,Triunvirato Av. & Tronador,-58.466494,-34.5838957,2020-05-18 08:20:05 UTC,392BAEcobici,297 - TRONADOR Y GARCÍA DEL RÍO,Tronador y Garcia del Rio,-58.485381,-34.554581,187462BAEcobici,ICONIC
7736369BAEcobici,1582,2020-05-18 07:24:02 UTC,166BAEcobici,166 - Cementerio de Recoleta,Vicente López 2100,-58.394147942865644,-34.588346663239754,2020-05-18 07:50:24 UTC,17BAEcobici,017 - Plaza Almagro,"441 Bulnes & Peron, Juan Domingo, Tte. General",-58.4187306,-34.6064101,278125BAEcobici,ICONIC
7736661BAEcobici,1330,2020-05-18 09:48:10 UTC,227BAEcobici,188 - Aranguren,"137 Aranguren, Juan F., Dr. & Portugal",-58.432786,-34.610456,2020-05-18 10:10:20 UTC,101BAEcobici,101 - Fitz Roy,Fitz Roy  1092 & Loyola,-58.4424397,-34.5891857,41963BAEcobici,ICONIC
7736567BAEcobici,355,2020-05-18 09:00:52 UTC,46BAEcobici,046 - Chile,"Calle Perú, 718",-58.3743749,-34.6163012,2020-05-18 09:06:47 UTC,152BAEcobici,152 - JULIETA LANTERI,"Vera Peñaloza, Rosario 599 & Lanteri Julieta",-58.3596311,-34.6181645,43023BAEcobici,ICONIC
7736691BAEcobici,1091,2020-05-18 10:05:38 UTC,186BAEcobici,186 - MANZANA 66,2875 Moreno,-58.4064415,-34.6136356,2020-05-18 10:23:49 UTC,9BAEcobici,009 - Parque Las Heras,"2300 Diaz, Cnel. Av. & French",-58.407741,-34.585443,665640BAEcobici,ICONIC
7736747BAEcobici,653,2020-05-18 10:38:25 UTC,120BAEcobici,120 - HOSPITAL RAMOS MEJIA,3084 Agrelo,-58.4092876,-34.617509,2020-05-18 10:49:18 UTC,77BAEcobici,109 - ESTACION PUEYRREDON,Bolivia 5071,-58.501487,-34.581135,132621BAEcobici,ICONIC
7736910BAEcobici,1014,2020-05-18 12:10:28 UTC,271BAEcobici,365 - Venancio Flores,"Argerich & Flores, Venancio, Gral.",-58.473844,-34.630108,2020-05-18 12:27:22 UTC,255BAEcobici,374 - Puan,Yerbal 1290,-58.448547,-34.622092,181249BAEcobici,ICONIC
7736783BAEcobici,856,2020-05-18 11:04:07 UTC,255BAEcobici,374 - Puan,Yerbal 1290,-58.448547,-34.622092,2020-05-18 11:18:23 UTC,271BAEcobici,365 - Venancio Flores,"Argerich & Flores, Venancio, Gral.",-58.473844,-34.630108,181249BAEcobici,ICONIC
7737886BAEcobici,1774,2020-05-18 18:25:50 UTC,323BAEcobici,240 - ECHEVERRIA,1981 Vidal,-58.459298,-34.565409,2020-05-18 18:55:24 UTC,181BAEcobici,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.4120072,-34.5926649,159462BAEcobici,ICONIC
7736789BAEcobici,1610,2020-05-18 11:12:26 UTC,116BAEcobici,116 - HOSPITAL ALEMÁN,Beruti & Ecuador,-58.4025894,-34.5921708,2020-05-18 11:39:16 UTC,414BAEcobici,385 - Franklin,440 Franklin,-58.4383041,-34.607731,312727BAEcobici,ICONIC
