long;lat;id;nombre;anio_de_in;tipo;cantidad;ubicacion;clasificac;calle;altura;calle2;barrio;comuna;codigo_postal;codigo_postal_argentino
-58,4101413;-34,61310095;402;ESC. PRIMARIA COMUN N° 13 BRIG. GRAL. JOSE MATIAS ZAPIOLA;2013;4U;1;VIA PUBLICA;ESCUELAS;URQUIZA, GRAL.;227;;Balvanera;Comuna 3;1215;C1215ADE
-58,47648704;-34,6431436;403;ESC. PRIMARIA COMUN N° 17 GRAL. JUAN GALO LAVALLE;2013;4U;1;VIA PUBLICA;ESCUELAS;GARZON EUGENIO GENERAL;3950;;Parque Avellaneda;Comuna 9;1407;C1407HLJ
-58,48171004;-34,64816443;404;ESC. PRIMARIA COMUN N° 16 DR. TOMAS A. LE BRETON;2013;4U;1;VIA PUBLICA;ESCUELAS;GARZON EUGENIO GENERAL;4346;;Parque Avellaneda;Comuna 9;1407;C1407HMB
-58,37722098;-34,63377273;405;ESC. PRIMARIA COMUN N° 01 REPUBLICA DE BOLIVIA;2013;4U;1;INTERIOR;ESCUELAS;HORNOS, GRAL.;530;;Barracas;Comuna 4;1272;C1272ACJ
-58,41005587;-34,61365891;406;INST. DE EDUC. SUPERIOR MARIANO ACOSTA;2013;4U;1;INTERIOR;ESCUELAS;URQUIZA, GRAL.;277;;Balvanera;Comuna 3;1215;C1215ADE
-58,46920082;-34,64326423;407;ESC. PRIMARIA COMUN N° 11 DR. PEDRO GOYENA;2013;4U;1;VIA PUBLICA;ESCUELAS;LAFERRERE, GREGORIO DE;3624;;Parque Avellaneda;Comuna 9;1407;C1407HQB
-58,52303928;-34,65223902;408;ESC. PRIMARIA COMUN N° 01 DE LA INDEPENDENCIA ARGENTINA;2013;4U;1;VIA PUBLICA;ESCUELAS;GUAMINI;1167;;Liniers;Comuna 9;1408;C1408IAC
-58,41613893;-34,58694396;409;ESC. NORMAL SUPERIOR N° 06 VICENTE LOPEZ Y PLANES;2013;4U;1;INTERIOR;ESCUELAS;GUEMES;3859;;Palermo;Comuna 14;1425;C1425BKS
-58,41912525;-34,59928756;410;ESC. TECNICA N° 30 DR. NORBERTO PIÑERO;2013;4U;1;INTERIOR;ESCUELAS;SALGUERO, JERONIMO;920;;Almagro;Comuna 5;1177;C1177AER
-58,48689403;-34,64382397;411;ESC. PRIMARIA COMUN N° 21 PEDRO INCHAUSPE;2013;4U;1;VIA PUBLICA;ESCUELAS;RODO, JOSE E.;4431;;Parque Avellaneda;Comuna 9;1407;C1407HDQ
-58,48058864;-34,67655325;412;ESC. PRIMARIA COMUN N° 08 JUDITH Y DEMETRIO DEMARCHI;2013;4U;1;VIA PUBLICA;ESCUELAS;RUCCI, JOSE IGNACIO;3961;;Villa Lugano;Comuna 8;1439;C1439FVQ
-58,52919379;-34,62108616;413;CICLO BASICO DE FORMACION OCUPACIONAL N° 02 SALVADOR MAZA;2013;4U;1;INTERIOR;ESCUELAS;VARELA, JOSE PEDRO;5966;;Villa Real;Comuna 10;1408;C1408BJN
-58,50685001;-34,62710391;414;ESC. PRIMARIA COMUN N° 18 GENDARMERIA NACIONAL;2018;1U;3;VIA PUBLICA;Universidades - Colegios;GARCIA, JUAN AGUSTIN;5265;;Monte Castro;Comuna 10;1407;C1407FXM
-58,40343575;-34,61850712;415;ESC. Nº 25 DE 6;2013;4U;1;INTERIOR;ESCUELAS;JUJUY AV.;780;;Balvanera;Comuna 3;1229;C1229ABP
-58,41048868;-34,58548183;416;ESC. DE COMERCIO N° 26 ENRIQUE DE VEDIA;2013;4U;1;INTERIOR;ESCUELAS;JUNCAL;3250;;Palermo;Comuna 14;1425;C1425AYR
-58,4104071;-34,58527567;417;ESC. NORMAL SUPERIOR EN LENGUAS VIVAS SOFIA ESTHER BROQUEN DE SPANGENBERG;2013;4U;1;INTERIOR;ESCUELAS;JUNCAL;3251;;Palermo;Comuna 14;1425;C1425AYQ
-58,4618455;-34,56495243;418;CICLO BASICO DE FORMACION OCUPACIONAL N° 03 OLGA COSSETTINI;2013;4U;1;VIA PUBLICA;ESCUELAS;JURAMENTO;2945;;Belgrano;Comuna 13;1428;C1428DNY
-58,40716486;-34,62253235;419;ESC. NORMAL SUPERIOR N° 08 PRESIDENTE JULIO ARGENTINO ROCA (SEDE);2013;4U;1;INTERIOR;ESCUELAS;LA RIOJA;1042;;San Cristobal;Comuna 3;1221;C1221ACL
-58,40607779;-34,6325084;420;ESC. PRIMARIA COMUN N° 02 JOSE MARIA GUTIERREZ;2013;4U;1;INTERIOR;ESCUELAS;LA RIOJA;1846;;Parque Patricios;Comuna 4;1244;C1244ABN
-58,40793949;-34,61792782;421;CBO N°1;2013;4U;1;VIA PUBLICA;ESCUELAS;LA RIOJA;660;;Balvanera;Comuna 3;1221;C1221ACD
-58,47574179;-34,64476501;422;ESC. PRIMARIA COMUN N° 10 ANTONIO ZACCAGNINI;2013;4U;1;VIA PUBLICA;ESCUELAS;LACARRA AV.;1135;;Parque Avellaneda;Comuna 9;1407;C1407JQW
-58,48171739;-34,64004331;423;ESC. TECNICA N° 17 BRIG. GRAL. CORNELIO SAAVEDRA;2013;4U;1;INTERIOR;ESCUELAS;LACARRA;535;;Parque Avellaneda;Comuna 9;1407;C1407JQK
-58,47496223;-34,64523185;424;ESC MEDIA N°2;2013;4U;1;INTERIOR;ESCUELAS;LACARRA AV.;0;BILBAO, FRANCISCO AV.;Parque Avellaneda;Comuna 9;;
-58,4940264;-34,65758044;425;ESC. PRIMARIA COMUN N° 12 PRESBITERO PROF. V. MONTES CARBALLO;2013;4U;1;VIA PUBLICA;ESCUELAS;LARRAYA;2055;;Mataderos;Comuna 9;1440;C1440CWK
-58,49569351;-34,61289497;426;INST. SUPERIOR DE LENGUAS VIVAS SEDE Y ANEXO;2013;4U;1;INTERIOR;ESCUELAS;LASCANO;3810;;Villa Del Parque;Comuna 11;1417;C1417GZF
-58,39087342;-34,60301879;427;ESC. TECNICA N° 19 ALEJANDRO VOLTA;2013;4U;1;VIA PUBLICA;ESCUELAS;LAVALLE;1681;;San Nicolas;Comuna 1;1048;C1048AAM
-58,38439452;-34,59353745;428;COLEGIO N° 02 DOMINGO FAUSTINO SARMIENTO;2013;4U;1;INTERIOR;ESCUELAS;LIBERTAD;1257;;Retiro;Comuna 1;1012;C1012AAY
-58,50303369;-34,64991516;429;ESC. PRIMARIA COMUN N° 04 REPUBLICA DEL BRASIL;2013;4U;1;VIA PUBLICA;ESCUELAS;ARTIGAS MANUEL DE;5951;;Mataderos;Comuna 9;1440;C1440BRQ
-58,44837923;-34,66061141;430;ESC. PRIMARIA COMUN N° 21 GUILLERMO JOSE BARROS;2013;4U;1;VIA PUBLICA;ESCUELAS;ACOSTA, MARIANO;2976;;Villa Soldati;Comuna 8;1437;C1437CDF
-58,41755514;-34,60794173;431;ESC. DE EDUCACION MEDIA N° 01/02°;2013;4U;1;INTERIOR;ESCUELAS;BRAVO, MARIO;234;;Almagro;Comuna 5;1175;C1175ABD
-58,44876921;-34,66231808;432;ESC. PRIMARIA COMUN N° 20 MAESTRO CARLOS ALBERTO CARRANZA;2013;4U;1;VIA PUBLICA;ESCUELAS;MARTINEZ CASTRO;3061;;Villa Soldati;Comuna 8;1437;C1437CHE
-58,44873692;-34,66234273;433;ESC. DE EDUCACION MEDIA N° 02/19° ARTURO JAURETCHE;2013;4U;1;INTERIOR;ESCUELAS;MARTINEZ CASTRO;3067;;Villa Soldati;Comuna 8;1437;C1437CHE
-58,44866419;-34,66240124;434;ESC. DE EDUCACION MEDIA N° 05/19°;2013;4U;1;INTERIOR;ESCUELAS;MARTINEZ CASTRO;3077;;Villa Soldati;Comuna 8;1437;C1437CHE
-58,50826268;-34,65248826;435;ESC. PRIMARIA COMUN N° 16 DR. MARTINIANO LEGUIZAMON;2013;4U;1;VIA PUBLICA;ESCUELAS;LEGUIZAMON, MARTINIANO;1470;;Mataderos;Comuna 9;1440;C1440DYF
-58,414534;-34,63388731;436;ESC. PRIMARIA COMUN N° 08 ALMAFUERTE;2013;4U;1;VIA PUBLICA;ESCUELAS;MAZA;1913;;Boedo;Comuna 5;1240;C1240ADO
-58,5126254;-34,60064037;437;ESC. DE EDUCACION MEDIA N° 03/17° ANTONIO DEVOTO;2013;4U;1;INTERIOR;ESCUELAS;MERCEDES;4002;;Villa Devoto;Comuna 11;1419;C1419BGJ
-58,39999976;-34,6163712;438;ESC. PRIMARIA COMUN N° 15 FRANCISCO NARCISO DE LAPRIDA;2013;4U;1;INTERIOR;ESCUELAS;MEXICO;2383;;Balvanera;Comuna 3;1222;C1222ABK
-58,45810472;-34,5440233;439;PROFESORADO ROMERO BREST;2013;4U;10;INTERIOR;ESCUELAS;SANCHEZ, MIGUEL B. AV.;1338;;Nuñez;Comuna 13;;
-58,48204505;-34,66277449;440;ESC. PRIMARIA COMUN N° 09 HOMERO MANZI;2013;4U;1;VIA PUBLICA;ESCUELAS;MIRALLA;2666;;Villa Lugano;Comuna 8;1439;C1439EPD
-58,52581129;-34,65062728;441;ESC. PRIMARIA COMUN N° 02 DR. FRANCISCO MELITON ALVAREZ;2013;4U;1;VIA PUBLICA;ESCUELAS;MONTIEL;1041;;Liniers;Comuna 9;1408;C1408FVU
-58,49332234;-34,67638036;442;ESC. PRIMARIA COMUN N° 22 RUFINO LURO CAMBACERES;2013;4U;1;VIA PUBLICA;ESCUELAS;MONTIEL;3826;;Villa Lugano;Comuna 8;1439;C1439HEF
-58,5049977;-34,65324308;443;LICEO N° 08 ESTEBAN ECHEVERRIA;2013;4U;1;INTERIOR;ESCUELAS;MURGUIONDO;1568;;Mataderos;Comuna 9;1440;C1440CNJ
-58,51281028;-34,60541724;444;COLEGIO N° 19 LUIS PASTEUR;2013;4U;2;INTERIOR;ESCUELAS;NAVARRO;4344;;Villa Devoto;Comuna 11;1419;C1419HUJ
-58,46078812;-34,60198022;445;ESC. DE COMERCIO N° 20 DR. JUAN AGUSTIN GARCIA;2013;4U;1;INTERIOR;ESCUELAS;OROÑO, NICASIO;2131;;Paternal;Comuna 15;;
-58,46418125;-34,68376418;446;ESC. PRIMARIA COMUN N° 06 REPUBLICA DE LA INDIA;2013;4U;1;VIA PUBLICA;ESCUELAS;DESCALZI, NICOLAS;5425;;Villa Lugano;Comuna 8;1439;C1439DEA
-58,47804919;-34,55616381;447;ESC. TECNICA N° 21 FRAGATA ESCUELA LIBERTAD;2013;4U;1;INTERIOR;ESCUELAS;NUÑEZ;3620;;Coghlan;Comuna 12;;
-58,42655179;-34,60343115;448;ESC. PRIMARIA COMUN N° 11 PROVINCIA DE JUJUY;2013;4U;1;VIA PUBLICA;ESCUELAS;NUÑEZ, ROBERTO, OBRERO;4355;;Almagro;Comuna 5;;
-58,45570595;-34,55657993;449;ESC. NORMAL SUPERIOR N° 10 JUAN BAUTISTA ALBERDI (SEDE);2013;4U;1;INTERIOR;ESCUELAS;O'HIGGINS;2441;;Belgrano;Comuna 13;1428;C1428AGM
-58,48957693;-34,66494572;450;ESC. PRIMARIA COMUN N° 11 PONCIANO VIVANCO;2013;4U;1;VIA PUBLICA;ESCUELAS;OLIDEN;2851;;Villa Lugano;Comuna 8;1439;C1439FNA
-58,39520267;-34,59875969;451;ESC. DE COMERCIO N° 10 ISLAS MALVINAS;2013;4U;1;INTERIOR;ESCUELAS;PARAGUAY;1950;;Recoleta;Comuna 2;1121;C1121ABD
-58,47339029;-34,63509437;452;ESC. TECNICA N° 37 HOGAR NAVAL STELLA MARIS;2013;4U;1;INTERIOR;ESCUELAS;PERGAMINO;211;;Floresta;Comuna 10;1406;C1406FHE
-58,39615269;-34,63122583;453;ESC. PRIMARIA COMUN N° 26 BRIGADIER MIGUEL DE AZCUENAGA;2013;4U;1;VIA PUBLICA;ESCUELAS;PICHINCHA AV.;1873;;Parque Patricios;Comuna 4;1249;C1249ABM
-58,48361746;-34,6399437;454;ESC. TECNICA N° 08 PAULA ALBARRACIN DE SARMIENTO;2013;4U;1;INTERIOR;ESCUELAS;COLLIVADINO, PIO;436;;Parque Avellaneda;Comuna 9;1407;C1407JOB
-58,4678705;-34,62951914;455;ESC. TECNICA N° 06 FERNANDO FADER;2013;4U;1;INTERIOR;ESCUELAS;LA PORTEÑA;54;;Flores;Comuna 7;;
-58,44290458;-34,66211815;456;ESC. PRIMARIA COMUN N° 15 EVARISTO CARRIEGO;2013;4U;1;VIA PUBLICA;ESCUELAS;PORTELA;3150;;Villa Soldati;Comuna 8;1437;C1437BZP
-58,42637868;-34,59839353;457;ESC. PRIMARIA COMUN N° 20 ROSARIO VERA PEÑALOZA;2013;4U;1;VIA PUBLICA;ESCUELAS;PRINGLES;1165;;Almagro;Comuna 5;1183;C1183AEU
-58,42750051;-34,60939283;458;ESC. PRIMARIA COMUN N° 23 GRAL. BELGRANO;2013;4U;1;VIA PUBLICA;ESCUELAS;PRINGLES;263;;Almagro;Comuna 5;1183;C1183AEC
-58,42229294;-34,61925469;459;ESC. PRIMARIA COMUN N° 04 SALVADOR MARIA DEL CARRIL;2013;4U;1;VIA PUBLICA;ESCUELAS;BOCAYUVA, QUINTINO;620;;Almagro;Comuna 5;1216;C1216AAD
-58,42354792;-34,61676627;460;COLEGIO N° 10 JOSE DE SAN MARTIN;2013;4U;1;INTERIOR;ESCUELAS;QUITO;4047;;Almagro;Comuna 5;1212;C1212ABI
-58,49584202;-34,60188388;461;ESC. TECNICA N° 24 DEFENSA DE BUENOS AIRES;2013;4U;1;INTERIOR;ESCUELAS;GUTIERREZ, RICARDO;3246;;Villa Del Parque;Comuna 11;1417;C1417ECB
-58,39407129;-34,60174087;462;ESC. DE COMERCIO N° 02 DR. ANTONIO BERMEJO;2013;4U;1;INTERIOR;ESCUELAS;RIOBAMBA;623;;Balvanera;Comuna 3;1025;C1025ABM
-58,40261542;-34,61768002;463;ESC. PRIMARIA COMUN N° 06 DR. GUILLERMO CORREA;2013;4U;1;INTERIOR;ESCUELAS;SAAVEDRA;695;;Balvanera;Comuna 3;1229;C1229ACC
-58,50900414;-34,63059079;464;ESC. DE COMERCIO N° 30 DR. ESTEBAN AGUSTIN GASCON;2013;4U;1;INTERIOR;ESCUELAS;SAN BLAS;5387;;Villa Luro;Comuna 10;1407;C1407FUO
-58,48069623;-34,64896519;465;ESC. PRIMARIA COMUN N° 18 DRA. ELVIRA RAWSON DE DELLEPIANE;2013;4U;1;VIA PUBLICA;ESCUELAS;SAN PEDRO;4457;;Parque Avellaneda;Comuna 9;1407;C1407HNQ
-58,49273481;-34,6591589;466;ESC. PRIMARIA COMUN N° 14 JOSE ANTONIO CABRERA;2013;4U;1;VIA PUBLICA;ESCUELAS;SAN PEDRO;5845;;Mataderos;Comuna 9;1440;C1440BDS
-58,41498787;-34,60641613;467;ESC. PRIMARIA COMUN N° 22 CARLOS JAVIER BENIELLI;2013;4U;1;VIA PUBLICA;ESCUELAS;SANCHEZ DE BUSTAMANTE;260;;Almagro;Comuna 5;1173;C1173ABD
-58,46743085;-34,66072378;468;ESCUELA NORMAL SUPERIOR N°3 ( ANEXO );2013;4U;1;VIA PUBLICA;ESCUELAS;SARAZA;4202;;Villa Lugano;Comuna 8;1439;C1439AOB
-58,46744899;-34,6607412;469;ESCUELA NORMAL SUPERIOR N 3 (ANEXO);2013;4U;1;VIA PUBLICA;ESCUELAS;SARAZA;4204;;Villa Lugano;Comuna 8;1439;C1439AOB
-58,46438853;-34,68521851;470;ESC. DE BELLAS ARTES LOLA MORA;2013;4U;1;INTERIOR;ESCUELAS;SOLDADO DE LA FRONTERA AV.;5155;;Villa Lugano;Comuna 8;1439;C1439FPE
-58,42253833;-34,6298696;471;ESC. PRIMARIA COMUN N° 25 PAULA ALBARRACIN DE SARMIENTO;2013;4U;1;VIA PUBLICA;ESCUELAS;TARIJA;4136;;Boedo;Comuna 5;1253;C1253ACR
-58,42039486;-34,65470038;472;ESC. PRIMARIA COMUN N° 02 DR. GENARO SISTO;2013;4U;1;VIA PUBLICA;ESCUELAS;TILCARA;3365;;Nueva Pompeya;Comuna 4;1437;C1437CYK
-58,48682303;-34,55279789;473;ESC. DE EDUCACION MEDIA N° 05/15°;2013;4U;1;INTERIOR;ESCUELAS;TRONADOR;4134;;Saavedra;Comuna 12;1430;C1430DMZ
-58,4901829;-34,56177999;474;ESC. DE COMERCIO N° 15 DRA. CECILIA GRIERSON;2013;4U;1;INTERIOR;ESCUELAS;VALDENEGRO;3523;;Saavedra;Comuna 12;1431;C1431GAS
-58,37928685;-34,64340329;475;ESC. TECNICA N° 10 FRAY LUIS BELTRAN;2013;4U;1;INTERIOR;ESCUELAS;VIEYTES;942;;Barracas;Comuna 4;1275;C1275AGD
-58,371501;-34,63481685;476;ESC. DE BELLAS ARTES MANUEL BELGRANO;2013;4U;1;INTERIOR;ESCUELAS;VILLAFAÑE, WENCESLAO;1342;;Barracas;Comuna 4;;
-58,44319622;-34,60801324;477;PARQUE CENTENARIO;2013;4U;6;INTERIOR;ESPACIOS VERDES;DIAZ VELEZ AV.;5463;;Caballito;Comuna 6;1405;C1405DCJ
-58,40842622;-34,58650321;478;PLAZA LAS HERAS;2013;4U;2;VIA PUBLICA;ESPACIOS VERDES;DIAZ, CNEL. AV.;0;JUNCAL;Recoleta;Comuna 2;;
-58,49827514;-34,55323269;479;POLIDEPORTIVO SARMIENTO;2018;1U;15;INTERIOR;POLIDEPORTIVO;BALBIN, RICARDO, DR. AV.;4750;;Saavedra;Comuna 12;1430;C1430ABS
-58,42604365;-34,58869969;480;PLAZA PALERMO VIEJO;2013;4U;1;VIA PUBLICA;ESPACIOS VERDES;COSTA RICA;0;ARMENIA;Palermo;Comuna 14;;
-58,38399847;-34,5970027;481;PLAZA LIBERTAD;2013;4U;1;VIA PUBLICA;ESPACIOS VERDES;LIBERTAD;0;ALVEAR, MARCELO T. DE;Retiro;Comuna 1;;
-58,39773857;-34,58863451;482;PLAZA EMILIO MITRE;2013;4U;1;VIA PUBLICA;ESPACIOS VERDES;PACHECO DE MELO, JOSE ANDRES;0;LARREA;Recoleta;Comuna 2;;
-58,39192282;-34,59728325;483;PLAZA RODRIGUEZ PEÑA;2013;4U;3;VIA PUBLICA;ESPACIOS VERDES;RODRIGUEZ PEÑA;0;ALVEAR, MARCELO T. DE;Recoleta;Comuna 2;;
-58,39176738;-34,59855925;484;PLAZA RODRIGUEZ PEÑA;2013;4U;3;VIA PUBLICA;ESPACIOS VERDES;RODRIGUEZ PEÑA;0;PARAGUAY;Recoleta;Comuna 2;;
-58,3841056;-34,60134016;485;PLAZA;2013;4U;2;VIA PUBLICA;ESPACIOS VERDES;LIBERTAD;0;TUCUMAN;San Nicolas;Comuna 1;;
-58,41837434;-34,57153057;486;ESTACION SALUDABLE;2013;4U;1;VIA PUBLICA;ESPACIOS VERDES;MONTT, PEDRO, PRES. AV.;0;KENNEDY, JOHN FITZGERALD;Palermo;Comuna 14;;
-58,43471074;-34,55440729;487;ESTACION SALUDABLE;2013;4U;1;VIA PUBLICA;ESPACIOS VERDES;ALSINA, VALENTIN AV.;0;ARMAUER HANSEN, GERARDO, DR.;Palermo;Comuna 14;;
-58,39079959;-34,58784602;488;LA BIELA;2013;4U;1;VIA PUBLICA;GASTRONOMICOS;QUINTANA, MANUEL, PRES. AV.;600;;Recoleta;Comuna 2;1129;C1129ABO
-58,51110656;-34,59992007;489;"HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA""""";2013;4U;3;VIA PUBLICA;HOSPITALES;NUEVA YORK;3952;;Villa Devoto;Comuna 11;1419;C1419HDN
-58,37458169;-34,61024652;490;VIA PUBLICA;2013;4U;1;VIA PUBLICA;MICROCENTRO;ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV.;600;;Monserrat;Comuna 1;1067;C1067ABN
-58,41152503;-34,60417594;491;SUBTE CARLOS GARDEL;2013;4U;1;VIA PUBLICA;SUBTE;CORRIENTES AV.;3292;;Balvanera;Comuna 3;1193;C1193AAR
-58,43133391;-34,60224654;492;SUBTE ANGEL GALLARDO;2013;4U;1;VIA PUBLICA;SUBTE;CORRIENTES AV.;4662;;Almagro;Comuna 5;1195;C1195AAS
-58,39282257;-34,60131906;493;USAL CS. JURIDICAS;2013;4U;1;INTERIOR;UNIVERSIDADES;CALLAO AV.;660;;Balvanera;Comuna 3;1022;C1022AAT
-58,39858553;-34,59985686;494;FACULTAD DE CIENCIAS ECONOMICAS UBA;2013;4U;1;VIA PUBLICA;UNIVERSIDADES;CORDOBA AV.;0;URIBURU JOSE E., PRES.;Balvanera;Comuna 3;;
-58,39122438;-34,60426093;495;UMSA;2017;1U;4;VIA PUBLICA;Universidades - Colegios;CORRIENTES AV.;1723;;San Nicolas;Comuna 1;1042;C1042AAD
-58,3928443;-34,59928449;496;USAL CS DE LA EDUCACION Y LA COMUNICACION;2013;4U;1;VIA PUBLICA;UNIVERSIDADES;CALLAO AV.;835;;Recoleta;Comuna 2;1023;C1023AAB
-58,40093424;-34,61089907;497;UNIVERSIDAD DEL SALVADOR - FACULTAD DE CIENCIAS SOCIALES;2013;4U;1;INTERIOR;UNIVERSIDADES;YRIGOYEN, HIPOLITO;2441;;Balvanera;Comuna 3;1089;C1089AAU
-58,39356837;-34,60324103;498;USAL FILOSOFIA Y LETRAS;2013;4U;1;INTERIOR;UNIVERSIDADES;LAVALLE;1878;;Balvanera;Comuna 3;1051;C1051ABB
-58,38588135;-34,59703525;499;USAL CS. DE LA ADMINISTRACION;2013;4U;1;INTERIOR;UNIVERSIDADES;ALVEAR, MARCELO T. DE;1312;;Retiro;Comuna 1;1058;C1058AAV
-58,38617905;-34,59694765;500;USAL CS. ECONOMICAS;2013;4U;1;INTERIOR;UNIVERSIDADES;ALVEAR, MARCELO T. DE;1335;;Retiro;Comuna 1;1058;C1058AAU
-58,42019567;-34,59856495;501;UNIVERSIDAD TECNOLOGICA NACIONAL;2013;4U;2;VIA PUBLICA;UNIVERSIDADES;MEDRANO AV.;951;;Almagro;Comuna 5;1179;C1179AAQ
-58,46869624;-34,65956708;502;UNIVERSIDAD TECNOLOGICA NACIONAL;2013;4U;7;INTERIOR;UNIVERSIDADES;MOZART;2350;;Villa Lugano;Comuna 8;1407;C1407IVV
